provincia,partido,localidad,tecnologia,link_indec,accesos
ENTRE RIOS,Colón,El Colorado,SATELITAL,30008100,7
ENTRE RIOS,Colón,Hambis,Otros,30008040,29
ENTRE RIOS,Colón,Hambis,SATELITAL,30008040,3
ENTRE RIOS,Colón,Hocker,SATELITAL,30008050,10
ENTRE RIOS,Colón,Hocker,WIRELESS,30008050,15
ENTRE RIOS,Colón,La Clarita,FIBRA OPTICA,30008060,53
ENTRE RIOS,Colón,La Clarita,SATELITAL,30008060,6
ENTRE RIOS,Colón,La Clarita,WIRELESS,30008060,34
ENTRE RIOS,Colón,Pueblo Cazes,Otros,30008070,5
ENTRE RIOS,Colón,Pueblo Cazes,SATELITAL,30008070,9
ENTRE RIOS,Colón,Pueblo Cazes,WIRELESS,30008070,6
ENTRE RIOS,Colón,Pueblo Liebig's,FIBRA OPTICA,30008080,99
ENTRE RIOS,Colón,Pueblo Liebig's,SATELITAL,30008080,2
ENTRE RIOS,Colón,Pueblo Liebig's,WIRELESS,30008080,103
ENTRE RIOS,Colón,San José,ADSL,30008090,507
ENTRE RIOS,Colón,San José,Otros,30008090,700
ENTRE RIOS,Colón,San José,SATELITAL,30008090,79
ENTRE RIOS,Colón,San José,WIRELESS,30008090,571
ENTRE RIOS,Colón,Ubajay,ADSL,30008100,2
ENTRE RIOS,Colón,Ubajay,FIBRA OPTICA,30008100,129
ENTRE RIOS,Colón,Ubajay,SATELITAL,30008100,18
ENTRE RIOS,Colón,Ubajay,WIRELESS,30008100,137
ENTRE RIOS,Colón,Villa  Elisa,ADSL,30008110,321
ENTRE RIOS,Colón,Villa  Elisa,CABLEMODEM,30008110,1
ENTRE RIOS,Colón,Villa  Elisa,DIAL UP,30008110,0
ENTRE RIOS,Colón,Villa  Elisa,FIBRA OPTICA,30008110,957
ENTRE RIOS,Colón,Villa  Elisa,SATELITAL,30008110,44
ENTRE RIOS,Colón,Villa  Elisa,WIRELESS,30008110,215
ENTRE RIOS,Concordia,Benito Legeren,SATELITAL,30015130,5
ENTRE RIOS,Concordia,Calabacilla,SATELITAL,30015010,26
ENTRE RIOS,Concordia,Clodomiro Ledesma,Otros,30015020,30
ENTRE RIOS,Concordia,Clodomiro Ledesma,SATELITAL,30015020,6
ENTRE RIOS,Concordia,Colonia Ayuí,SATELITAL,30015030,68
ENTRE RIOS,Concordia,Colonia General Roca,SATELITAL,30015040,3
ENTRE RIOS,Concordia,Colonia Yeruá,SATELITAL,30015087,5
ENTRE RIOS,Concordia,Concordia,ADSL,30015060,1950
ENTRE RIOS,Concordia,Concordia,CABLEMODEM,30015060,5767
ENTRE RIOS,Concordia,Concordia,FIBRA OPTICA,30015060,7670
ENTRE RIOS,Concordia,Concordia,SATELITAL,30015060,50
ENTRE RIOS,Concordia,Concordia,WIRELESS,30015060,627
ENTRE RIOS,Concordia,El Redomón,SATELITAL,30015110,9
ENTRE RIOS,Concordia,Estación Yeruá,SATELITAL,30015080,15
ENTRE RIOS,Concordia,Estación Yuquerí,SATELITAL,30015083,23
ENTRE RIOS,Concordia,Estancia Grande,SATELITAL,30015087,28
ENTRE RIOS,Concordia,La Criolla,FIBRA OPTICA,30015090,6
ENTRE RIOS,Concordia,La Criolla,SATELITAL,30015090,17
ENTRE RIOS,Concordia,La Criolla,WIRELESS,30015090,6
ENTRE RIOS,Concordia,Las Tejas,SATELITAL,30015130,27
ENTRE RIOS,Concordia,Los Charrúas,SATELITAL,30015100,20
ENTRE RIOS,Concordia,Los Charrúas,WIRELESS,30015100,44
ENTRE RIOS,Concordia,Nueva Escocia,SATELITAL,30015110,14
ENTRE RIOS,Concordia,Osvaldo Magnasco,SATELITAL,30015120,6
ENTRE RIOS,Concordia,Pedernal,Otros,30015130,3
ENTRE RIOS,Concordia,Pedernal,SATELITAL,30015130,3
ENTRE RIOS,Concordia,Pedernal,WIRELESS,30015130,59
ENTRE RIOS,Concordia,Puerto Yeruá,SATELITAL,30015140,26
ENTRE RIOS,Concordia,Villa Adela,SATELITAL,30015130,86
ENTRE RIOS,Concordia,VILLA ZORRAQUIN,SATELITAL,30015130,76
ENTRE RIOS,Diamante,Aldea Brasilera,SATELITAL,30021010,15
ENTRE RIOS,Diamante,Aldea Brasilera,WIRELESS,30021010,46
ENTRE RIOS,Diamante,Aldea Grapschental,SATELITAL,30021015,6
ENTRE RIOS,Diamante,Aldea Protestante,ADSL,30021020,3
ENTRE RIOS,Diamante,Aldea Protestante,FIBRA OPTICA,30021020,130
ENTRE RIOS,Diamante,Aldea Protestante,SATELITAL,30021020,4
ENTRE RIOS,Diamante,Aldea Protestante,WIRELESS,30021020,55
ENTRE RIOS,Diamante,Aldea San Francisco,SATELITAL,30021040,3
ENTRE RIOS,Diamante,Aldea Spatzenkutter,SATELITAL,30021050,4
ENTRE RIOS,Diamante,Aldea Spatzenkutter,WIRELESS,30021050,45
ENTRE RIOS,Diamante,Aldea Valle María,FIBRA OPTICA,30021060,85
ENTRE RIOS,Diamante,Aldea Valle María,SATELITAL,30021060,15
ENTRE RIOS,Diamante,Aldea Valle María,WIMAX,30021060,224
ENTRE RIOS,Diamante,Aldea Valle María,WIRELESS,30021060,26
ENTRE RIOS,Diamante,Colonia Ensayo,SATELITAL,30021070,15
ENTRE RIOS,Diamante,Colonia Ensayo,WIRELESS,30021070,10
ENTRE RIOS,Diamante,Costa Grande,SATELITAL,30021127,11
ENTRE RIOS,Diamante,Diamante,ADSL,30021080,1303
ENTRE RIOS,Diamante,Diamante,CABLEMODEM,30021080,1130
ENTRE RIOS,Diamante,Diamante,FIBRA OPTICA,30021080,1
ENTRE RIOS,Diamante,Diamante,SATELITAL,30021080,63
ENTRE RIOS,Diamante,Diamante,WIRELESS,30021080,390
ENTRE RIOS,Diamante,Estación Camps,SATELITAL,30021090,8
ENTRE RIOS,Diamante,Estación Camps,WIRELESS,30021090,31
ENTRE RIOS,Diamante,Estacion Puiggari,SATELITAL,30021140,21
ENTRE RIOS,Diamante,General Alvear,SATELITAL,30021100,10
ENTRE RIOS,Diamante,General Alvear,WIRELESS,30021100,17
ENTRE RIOS,Diamante,General Racedo,SATELITAL,30021110,6
ENTRE RIOS,Diamante,General Racedo,WIRELESS,30021110,15
ENTRE RIOS,Diamante,General Ramírez,ADSL,30021120,341
ENTRE RIOS,Diamante,General Ramírez,CABLEMODEM,30021120,2641
ENTRE RIOS,Diamante,General Ramírez,FIBRA OPTICA,30021120,1
ENTRE RIOS,Diamante,General Ramírez,SATELITAL,30021120,29
ENTRE RIOS,Diamante,General Ramírez,WIRELESS,30021120,92
ENTRE RIOS,Diamante,La Juanita,SATELITAL,30021123,2
ENTRE RIOS,Diamante,Las Jaulas,SATELITAL,30021127,5
ENTRE RIOS,Diamante,OTROS,WIRELESS,0,124
ENTRE RIOS,Diamante,Paraje La Virgen,SATELITAL,30021130,6
ENTRE RIOS,Diamante,Puerto Las Cuevas,SATELITAL,30021140,26
ENTRE RIOS,Diamante,Strobel,CABLEMODEM,30021120,100
ENTRE RIOS,Diamante,Strobel,SATELITAL,30021120,17
ENTRE RIOS,Diamante,Villa Libertador San Martín,ADSL,30021150,285
ENTRE RIOS,Diamante,Villa Libertador San Martín,SATELITAL,30021150,69
ENTRE RIOS,Diamante,Villa Libertador San Martín,WIRELESS,30021150,442
ENTRE RIOS,Federación,Chajarí,ADSL,30028010,399
ENTRE RIOS,Federación,Chajarí,CABLEMODEM,30028010,5927
ENTRE RIOS,Federación,Chajarí,FIBRA OPTICA,30028010,5179
ENTRE RIOS,Federación,Chajarí,SATELITAL,30028010,60
ENTRE RIOS,Federación,Chajarí,WIRELESS,30028010,482
ENTRE RIOS,Federación,Colonia Alemana,SATELITAL,30028020,9
ENTRE RIOS,Federación,Colonia Ensanche Sauce,SATELITAL,30028090,3
ENTRE RIOS,Federación,Colonia La Argentina,SATELITAL,30028040,33
ENTRE RIOS,Federación,Colonia La Argentina,WIRELESS,30028040,32
ENTRE RIOS,Federación,Colonia Peña,SATELITAL,30028050,3
ENTRE RIOS,Federación,Colonia Peña,WIRELESS,30028050,6
ENTRE RIOS,Federación,Colonia Santa María,SATELITAL,30028040,9
ENTRE RIOS,Federación,Federación,ADSL,30028070,827
ENTRE RIOS,Federación,Federación,FIBRA OPTICA,30028070,19
ENTRE RIOS,Federación,Federación,SATELITAL,30028070,281
ENTRE RIOS,Federación,Federación,WIRELESS,30028070,2007
ENTRE RIOS,Federación,Los Conquistadores,CABLEMODEM,30028080,131
ENTRE RIOS,Federación,Los Conquistadores,SATELITAL,30028080,5
ENTRE RIOS,Federación,Los Conquistadores,WIRELESS,30028080,323
ENTRE RIOS,Federación,San Jaime de la Frontera,CABLEMODEM,30028090,6
ENTRE RIOS,Federación,San Jaime de la Frontera,SATELITAL,30028090,10
ENTRE RIOS,Federación,San Pedro,FIBRA OPTICA,30028100,211
ENTRE RIOS,Federación,San Pedro,SATELITAL,30028100,8
ENTRE RIOS,Federación,San Pedro,WIRELESS,30028100,5
ENTRE RIOS,Federación,San Ramón,SATELITAL,30028105,4
ENTRE RIOS,Federación,San Ramón,WIRELESS,30028105,3
ENTRE RIOS,Federación,Santa Ana,CABLEMODEM,30028110,1
ENTRE RIOS,Federación,Santa Ana,FIBRA OPTICA,30028110,343
ENTRE RIOS,Federación,Santa Ana,SATELITAL,30028110,12
ENTRE RIOS,Federación,Santa Ana,WIRELESS,30028110,76
ENTRE RIOS,Federación,Villa del Rosario,CABLEMODEM,30028120,4
ENTRE RIOS,Federación,Villa del Rosario,FIBRA OPTICA,30028120,568
ENTRE RIOS,Federación,Villa del Rosario,SATELITAL,30028120,10
ENTRE RIOS,Federación,Villa del Rosario,WIRELESS,30028120,169
ENTRE RIOS,Federal,Conscripto Bernardi,SATELITAL,30035010,22
ENTRE RIOS,Federal,Conscripto Bernardi,WIRELESS,30035010,78
ENTRE RIOS,Federal,El Cimarrón,SATELITAL,30035020,25
ENTRE RIOS,Federal,El Cimarrón,WIRELESS,30035020,22
ENTRE RIOS,Federal,Federal,ADSL,30035030,270
ENTRE RIOS,Federal,Federal,FIBRA OPTICA,30035030,1
ENTRE RIOS,Federal,Federal,Otros,30035030,1100
ENTRE RIOS,Federal,Federal,SATELITAL,30035030,70
ENTRE RIOS,Federal,Federal,WIRELESS,30035030,336
ENTRE RIOS,Federal,Nueva Vizcaya,SATELITAL,30035040,31
ENTRE RIOS,Federal,Sauce de Luna,SATELITAL,30035050,10
ENTRE RIOS,Federal,Sauce de Luna,WIRELESS,30035050,557
ENTRE RIOS,Feliciano,San José de Feliciano,FIBRA OPTICA,30042010,465
ENTRE RIOS,Feliciano,San José de Feliciano,SATELITAL,30042010,11
ENTRE RIOS,Feliciano,San José de Feliciano,WIRELESS,30042010,758
ENTRE RIOS,Feliciano,San Víctor,SATELITAL,30042020,10
ENTRE RIOS,Feliciano,San Víctor,WIRELESS,30042020,18
ENTRE RIOS,Gualeguay,Aldea Asunción,SATELITAL,30049010,15
ENTRE RIOS,Gualeguay,Aldea Asunción,WIRELESS,30049010,55
ENTRE RIOS,Gualeguay,Estación Lazo,SATELITAL,30049020,36
ENTRE RIOS,Gualeguay,Estación Lazo,WIRELESS,30049020,24
ENTRE RIOS,Gualeguay,General Galarza,ADSL,30049030,2
ENTRE RIOS,Gualeguay,General Galarza,FIBRA OPTICA,30049030,1
ENTRE RIOS,Gualeguay,General Galarza,Otros,30049030,45
ENTRE RIOS,Gualeguay,General Galarza,SATELITAL,30049030,43
ENTRE RIOS,Gualeguay,General Galarza,WIRELESS,30049030,606
ENTRE RIOS,Gualeguay,Gualeguay,ADSL,30049040,2979
ENTRE RIOS,Gualeguay,Gualeguay,CABLEMODEM,30049040,4500
ENTRE RIOS,Gualeguay,Gualeguay,FIBRA OPTICA,30049040,8
ENTRE RIOS,Gualeguay,Gualeguay,Otros,30049040,753
ENTRE RIOS,Gualeguay,Gualeguay,SATELITAL,30049040,866
ENTRE RIOS,Gualeguay,Gualeguay,WIRELESS,30049040,1602
ENTRE RIOS,Gualeguay,Puerto Ruiz,SATELITAL,30049050,19
ENTRE RIOS,Gualeguaychú,Aldea San Antonio,SATELITAL,30056010,9
ENTRE RIOS,Gualeguaychú,Aldea San Juan,SATELITAL,30056020,7
ENTRE RIOS,Gualeguaychú,Enrique Carbó,SATELITAL,30056030,22
ENTRE RIOS,Gualeguaychú,Enrique Carbó,WIRELESS,30056030,64
ENTRE RIOS,Gualeguaychú,Estación Escriña,SATELITAL,30056035,3
ENTRE RIOS,Gualeguaychú,Faustino M. Parera,ADSL,30056040,1
ENTRE RIOS,Gualeguaychú,General Almada,SATELITAL,30056050,13
ENTRE RIOS,Gualeguaychú,Gilbert,SATELITAL,30056060,11
ENTRE RIOS,Gualeguaychú,Gualeguaychú,ADSL,30056070,2051
ENTRE RIOS,Gualeguaychú,Gualeguaychú,CABLEMODEM,30056070,13487
ENTRE RIOS,Gualeguaychú,Gualeguaychú,DIAL UP,30056070,1
ENTRE RIOS,Gualeguaychú,Gualeguaychú,FIBRA OPTICA,30056070,10312
ENTRE RIOS,Gualeguaychú,Gualeguaychú,Otros,30056070,1
ENTRE RIOS,Gualeguaychú,Gualeguaychú,SATELITAL,30056070,448
ENTRE RIOS,Gualeguaychú,Gualeguaychú,WIRELESS,30056070,3122
ENTRE RIOS,Gualeguaychú,Irazusta,SATELITAL,30056080,11
ENTRE RIOS,Gualeguaychú,Larroque,ADSL,30056090,137
ENTRE RIOS,Gualeguaychú,Larroque,FIBRA OPTICA,30056090,407
ENTRE RIOS,Gualeguaychú,Larroque,SATELITAL,30056090,37
ENTRE RIOS,Gualeguaychú,Larroque,WIRELESS,30056090,503
ENTRE RIOS,Gualeguaychú,Pastor Britos,SATELITAL,30056095,2
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,CABLEMODEM,30056100,1363
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,FIBRA OPTICA,30056100,1
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,SATELITAL,30056100,93
ENTRE RIOS,Gualeguaychú,Pueblo General Belgrano,WIRELESS,30056100,62
ENTRE RIOS,Gualeguaychú,Urdinarrain,ADSL,30056110,586
ENTRE RIOS,Gualeguaychú,Urdinarrain,SATELITAL,30056110,36
ENTRE RIOS,Islas del Ibicuy,Arroyo Martínez,SATELITAL,30063030,32
ENTRE RIOS,Islas del Ibicuy,Ceibas,SATELITAL,30063020,41
ENTRE RIOS,Islas del Ibicuy,Ceibas,WIRELESS,30063020,48
ENTRE RIOS,Islas del Ibicuy,Ibicuy,CABLEMODEM,30063030,742
ENTRE RIOS,Islas del Ibicuy,Ibicuy,FIBRA OPTICA,30063030,135
ENTRE RIOS,Islas del Ibicuy,Ibicuy,SATELITAL,30063030,152
ENTRE RIOS,Islas del Ibicuy,Ibicuy,WIRELESS,30063030,25
ENTRE RIOS,Islas del Ibicuy,Médanos,SATELITAL,30063040,11
ENTRE RIOS,Islas del Ibicuy,Médanos,WIRELESS,30063040,38
ENTRE RIOS,Islas del Ibicuy,Ñancay,SATELITAL,30063030,8
ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,CABLEMODEM,30063060,92
ENTRE RIOS,Islas del Ibicuy,Villa Paranacito,SATELITAL,30063060,350
ENTRE RIOS,La Paz,Bovril,FIBRA OPTICA,30070010,987
ENTRE RIOS,La Paz,Bovril,SATELITAL,30070010,16
ENTRE RIOS,La Paz,Bovril,WIRELESS,30070010,5
ENTRE RIOS,La Paz,Colonia Avigdor,SATELITAL,30070020,14
ENTRE RIOS,La Paz,Colonia Avigdor,WIRELESS,30070020,68
ENTRE RIOS,La Paz,El Solar,SATELITAL,30070030,5
ENTRE RIOS,La Paz,El Solar,WIRELESS,30070030,22
ENTRE RIOS,La Paz,La Paz,ADSL,30070040,215
ENTRE RIOS,La Paz,La Paz,CABLEMODEM,30070040,2304
ENTRE RIOS,La Paz,La Paz,FIBRA OPTICA,30070040,4020
ENTRE RIOS,La Paz,La Paz,SATELITAL,30070040,98
ENTRE RIOS,La Paz,La Paz,WIRELESS,30070040,720
ENTRE RIOS,La Paz,Piedras Blancas,CABLEMODEM,30070050,78
ENTRE RIOS,La Paz,Piedras Blancas,FIBRA OPTICA,30070050,1
ENTRE RIOS,La Paz,Piedras Blancas,SATELITAL,30070050,15
ENTRE RIOS,La Paz,Piedras Blancas,WIRELESS,30070050,4
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),FIBRA OPTICA,30070005,207
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),SATELITAL,30070005,7
ENTRE RIOS,La Paz,Pueblo Arrúa (Est. Alcaraz),WIRELESS,30070005,145
ENTRE RIOS,La Paz,San Gustavo,FIBRA OPTICA,30070070,66
ENTRE RIOS,La Paz,San Gustavo,SATELITAL,30070070,67
ENTRE RIOS,La Paz,San Gustavo,WIRELESS,30070070,140
ENTRE RIOS,La Paz,Santa Elena,ADSL,30070080,1825
ENTRE RIOS,La Paz,Santa Elena,CABLEMODEM,30070080,266
ENTRE RIOS,La Paz,Santa Elena,SATELITAL,30070080,32
ENTRE RIOS,La Paz,Santa Elena,WIRELESS,30070080,437
ENTRE RIOS,La Paz,Sir Leonard,SATELITAL,30070090,2
ENTRE RIOS,Nogoyá,Aranguren,CABLEMODEM,30077010,329
ENTRE RIOS,Nogoyá,Aranguren,SATELITAL,30077010,11
ENTRE RIOS,Nogoyá,Aranguren,WIRELESS,30077010,93
ENTRE RIOS,Nogoyá,Betbeder,SATELITAL,30077020,3
ENTRE RIOS,Nogoyá,Betbeder,WIRELESS,30077020,20
ENTRE RIOS,Nogoyá,Don Cristóbal,SATELITAL,30077030,42
ENTRE RIOS,Nogoyá,Don Cristóbal,WIRELESS,30077030,71
ENTRE RIOS,Nogoyá,Febré,SATELITAL,30077040,4
ENTRE RIOS,Nogoyá,Febré,WIRELESS,30077040,4
ENTRE RIOS,Nogoyá,Hernández,ADSL,30077050,68
ENTRE RIOS,Nogoyá,Hernández,SATELITAL,30077050,7
ENTRE RIOS,Nogoyá,Hernández,WIRELESS,30077050,125
ENTRE RIOS,Nogoyá,Lucas González,ADSL,30077060,233
ENTRE RIOS,Nogoyá,Lucas González,Otros,30077060,1
ENTRE RIOS,Nogoyá,Lucas González,SATELITAL,30077060,24
ENTRE RIOS,Nogoyá,Lucas González,WIRELESS,30077060,197
ENTRE RIOS,Nogoyá,Nogoyá,ADSL,30077070,346
ENTRE RIOS,Nogoyá,Nogoyá,Otros,30077070,697
ENTRE RIOS,Nogoyá,Nogoyá,SATELITAL,30077070,30
ENTRE RIOS,Nogoyá,Nogoyá,WIRELESS,30077070,716
ENTRE RIOS,Nogoyá,OTROS,WIRELESS,0,13
ENTRE RIOS,Nogoyá,XX de Setiembre,SATELITAL,30077080,17
ENTRE RIOS,Nogoyá,XX de Setiembre,WIRELESS,30077080,41
ENTRE RIOS,Otros,Otros,Otros,0,7078
ENTRE RIOS,Paraná,Aldea María Luisa,SATELITAL,30084010,5
ENTRE RIOS,Paraná,Aldea María Luisa,WIRELESS,30084010,8
ENTRE RIOS,Paraná,Aldea San Juan,SATELITAL,30084015,2
ENTRE RIOS,Paraná,Aldea San Rafael,SATELITAL,30084020,8
ENTRE RIOS,Paraná,Aldea San Rafael,WIRELESS,30084020,9
ENTRE RIOS,Paraná,Aldea Santa María,SATELITAL,30084030,5
ENTRE RIOS,Paraná,Aldea Santa Rosa,SATELITAL,30084040,6
ENTRE RIOS,Paraná,Cerrito,ADSL,30084050,105
ENTRE RIOS,Paraná,Cerrito,CABLEMODEM,30084050,950
ENTRE RIOS,Paraná,Cerrito,SATELITAL,30084050,5
ENTRE RIOS,Paraná,Cerrito,WIRELESS,30084050,94
ENTRE RIOS,Paraná,Colonia Avellaneda,ADSL,30084060,316
ENTRE RIOS,Paraná,Colonia Avellaneda,SATELITAL,30084060,40
ENTRE RIOS,Paraná,Colonia Avellaneda,WIRELESS,30084060,58
ENTRE RIOS,Paraná,Colonia Crespo,SATELITAL,30084065,4
ENTRE RIOS,Paraná,Colonia Merou,SATELITAL,30084110,6
ENTRE RIOS,Paraná,Crespo,ADSL,30084070,369
ENTRE RIOS,Paraná,Crespo,CABLEMODEM,30084070,1668
ENTRE RIOS,Paraná,Crespo,FIBRA OPTICA,30084070,4509
ENTRE RIOS,Paraná,Crespo,SATELITAL,30084070,57
ENTRE RIOS,Paraná,Crespo,WIRELESS,30084070,94
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,SATELITAL,30084095,1
ENTRE RIOS,Paraná,Crucesitas Séptima Sección,WIRELESS,30084095,118
ENTRE RIOS,Paraná,El Palenque,WIRELESS,30084080,5
ENTRE RIOS,Paraná,El Pingo,Otros,30084090,1
ENTRE RIOS,Paraná,El Pingo,SATELITAL,30084090,3
ENTRE RIOS,Paraná,El Pingo,WIRELESS,30084090,50
ENTRE RIOS,Paraná,El Ramblón,SATELITAL,30084095,6
ENTRE RIOS,Paraná,El Ramblón,WIRELESS,30084095,18
ENTRE RIOS,Paraná,Hasenkamp,CABLEMODEM,30084100,848
ENTRE RIOS,Paraná,Hasenkamp,Otros,30084100,9
ENTRE RIOS,Paraná,Hasenkamp,SATELITAL,30084100,8
ENTRE RIOS,Paraná,Hasenkamp,WIRELESS,30084100,224
ENTRE RIOS,Paraná,Hernandarias,CABLEMODEM,30084110,366
ENTRE RIOS,Paraná,Hernandarias,SATELITAL,30084110,18
ENTRE RIOS,Paraná,Hernandarias,WIRELESS,30084110,25
ENTRE RIOS,Paraná,La Picada,ADSL,30084120,5
ENTRE RIOS,Paraná,La Picada,SATELITAL,30084120,10
ENTRE RIOS,Paraná,Las Tunas,SATELITAL,30084130,11
ENTRE RIOS,Paraná,Las Tunas,WIRELESS,30084130,54
ENTRE RIOS,Paraná,María Grande,CABLEMODEM,30084140,1486
ENTRE RIOS,Paraná,María Grande,DIAL UP,30084140,1
ENTRE RIOS,Paraná,María Grande,FIBRA OPTICA,30084140,877
ENTRE RIOS,Paraná,María Grande,Otros,30084140,138
ENTRE RIOS,Paraná,María Grande,SATELITAL,30084140,22
ENTRE RIOS,Paraná,María Grande,WIRELESS,30084140,239
ENTRE RIOS,Paraná,Oro Verde,ADSL,30084150,383
ENTRE RIOS,Paraná,Oro Verde,CABLEMODEM,30084150,1
ENTRE RIOS,Paraná,Oro Verde,SATELITAL,30084150,86
ENTRE RIOS,Paraná,Oro Verde,WIRELESS,30084150,60
ENTRE RIOS,Paraná,OTROS,WIRELESS,0,13
ENTRE RIOS,Paraná,Paraná,ADSL,30084160,1614
ENTRE RIOS,Paraná,Paraná,CABLEMODEM,30084160,84049
ENTRE RIOS,Paraná,Paraná,DIAL UP,30084160,13
ENTRE RIOS,Paraná,Paraná,FIBRA OPTICA,30084160,12897
ENTRE RIOS,Paraná,Paraná,Otros,30084160,1
ENTRE RIOS,Paraná,Paraná,SATELITAL,30084160,286
ENTRE RIOS,Paraná,Paraná,WIRELESS,30084160,1204
ENTRE RIOS,Paraná,Pueblo Bellocq (Est. Las Garzas),SATELITAL,30084170,1
ENTRE RIOS,Paraná,Pueblo Brugo,SATELITAL,30084180,5
ENTRE RIOS,Paraná,Pueblo Brugo,WIRELESS,30084180,45
ENTRE RIOS,Paraná,Pueblo General San Martín,SATELITAL,30084190,6
ENTRE RIOS,Paraná,Pueblo Moreno,SATELITAL,30084070,1
ENTRE RIOS,Paraná,San Benito,ADSL,30084200,150
ENTRE RIOS,Paraná,San Benito,CABLEMODEM,30084200,1322
ENTRE RIOS,Paraná,San Benito,SATELITAL,30084200,101
ENTRE RIOS,Paraná,San Benito,WIRELESS,30084200,184
ENTRE RIOS,Paraná,Sauce Montrull,SATELITAL,30084210,18
ENTRE RIOS,Paraná,Sauce Montrull,WIRELESS,30084210,71
ENTRE RIOS,Paraná,Sauce Pinto,SATELITAL,30084220,4
ENTRE RIOS,Paraná,Seguí,ADSL,30084230,1
ENTRE RIOS,Paraná,Seguí,CABLEMODEM,30084230,477
ENTRE RIOS,Paraná,Seguí,SATELITAL,30084230,14
ENTRE RIOS,Paraná,Seguí,WIRELESS,30084230,292
ENTRE RIOS,Paraná,Tabossi,CABLEMODEM,30084250,311
ENTRE RIOS,Paraná,Tabossi,FIBRA OPTICA,30084250,54
ENTRE RIOS,Paraná,Tabossi,SATELITAL,30084250,11
ENTRE RIOS,Paraná,Tabossi,WIRELESS,30084250,128
ENTRE RIOS,Paraná,Tezanos Pintos,SATELITAL,30084260,1
ENTRE RIOS,Paraná,Viale,ADSL,30084270,577
ENTRE RIOS,Paraná,Viale,CABLEMODEM,30084270,295
ENTRE RIOS,Paraná,Viale,FIBRA OPTICA,30084270,136
ENTRE RIOS,Paraná,Viale,SATELITAL,30084270,31
ENTRE RIOS,Paraná,Viale,WIRELESS,30084270,801
ENTRE RIOS,Paraná,Villa Fontana,SATELITAL,30084280,1
ENTRE RIOS,Paraná,Villa Gobernador Luis F. Etchevehere,SATELITAL,30084290,3
ENTRE RIOS,Paraná,Villa Urquiza,ADSL,30084300,1
ENTRE RIOS,Paraná,Villa Urquiza,SATELITAL,30084300,5
ENTRE RIOS,San Salvador,General Campos,FIBRA OPTICA,30088010,35
ENTRE RIOS,San Salvador,General Campos,Otros,30088010,37
ENTRE RIOS,San Salvador,General Campos,SATELITAL,30088010,13
ENTRE RIOS,San Salvador,General Campos,WIRELESS,30088010,188
ENTRE RIOS,San Salvador,San Salvador,ADSL,30088020,246
ENTRE RIOS,San Salvador,San Salvador,FIBRA OPTICA,30088020,1247
ENTRE RIOS,San Salvador,San Salvador,Otros,30088020,259
ENTRE RIOS,San Salvador,San Salvador,SATELITAL,30088020,33
ENTRE RIOS,San Salvador,San Salvador,WIRELESS,30088020,286
ENTRE RIOS,Tala,Altamirano Sur,SATELITAL,30091010,2
ENTRE RIOS,Tala,Durazno,ADSL,30091020,4
ENTRE RIOS,Tala,Durazno,SATELITAL,30091020,1
ENTRE RIOS,Tala,Durazno,WIRELESS,30091020,44
ENTRE RIOS,Tala,Estación Arroyo Clé,SATELITAL,30091030,6
ENTRE RIOS,Tala,Estación Arroyo Clé,WIRELESS,30091030,50
ENTRE RIOS,Tala,Gobernador Echagüe,FIBRA OPTICA,30091040,25
ENTRE RIOS,Tala,Gobernador Echagüe,SATELITAL,30091040,3
ENTRE RIOS,Tala,Gobernador Echagüe,WIRELESS,30091040,84
ENTRE RIOS,Tala,Gobernador Mansilla,FIBRA OPTICA,30091050,778
ENTRE RIOS,Tala,Gobernador Mansilla,SATELITAL,30091050,9
ENTRE RIOS,Tala,Gobernador Mansilla,WIRELESS,30091050,213
ENTRE RIOS,Tala,Gobernador Solá,SATELITAL,30091060,4
ENTRE RIOS,Tala,Gobernador Solá,WIRELESS,30091060,11
ENTRE RIOS,Tala,Guardamonte,SATELITAL,30091070,1
ENTRE RIOS,Tala,Las Guachas,SATELITAL,30091080,2
ENTRE RIOS,Tala,Las Guachas,WIRELESS,30091080,29
ENTRE RIOS,Tala,Maciá,CABLEMODEM,30091090,209
ENTRE RIOS,Tala,Maciá,SATELITAL,30091090,6
ENTRE RIOS,Tala,Maciá,WIRELESS,30091090,41
ENTRE RIOS,Tala,Rosario del Tala,ADSL,30091100,699
ENTRE RIOS,Tala,Rosario del Tala,FIBRA OPTICA,30091100,453
ENTRE RIOS,Tala,Rosario del Tala,Otros,30091100,0
ENTRE RIOS,Tala,Rosario del Tala,SATELITAL,30091100,23
ENTRE RIOS,Uruguay,1º de Mayo,SATELITAL,30098090,6
ENTRE RIOS,Uruguay,1º de Mayo,WIRELESS,30098090,127
ENTRE RIOS,Uruguay,Basavilbaso,ADSL,30098010,416
ENTRE RIOS,Uruguay,Basavilbaso,FIBRA OPTICA,30098010,1381
